,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
3413,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  As a diabetic the Ice products have no sugar & no carbs, therefore are welcome. The 17 oz bottle is a good size. Price was good for the pack & it sure helps to have Amazon Prime for delivery!!

",0,7-Aug-16,,p,"

  As a diabetic the Ice products have no sugar & no carbs, therefore are welcome. The 17 oz bottle is a good size. Price was good for the pack & it sure helps to have Amazon Prime for delivery!!

"
3414,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Came quickly and product was as described!

",0,8-Jul-19,,p,"

  Came quickly and product was as described!

"
3415,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  yummy great thirst quencher

",0,19-Nov-18,,p,"

  yummy great thirst quencher

"
3416,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Love this stuff! Peach Nectarine is my favorite flavor that my local grocery store no longer orders. Hope the price goes down a little bit though!

",0,4-Mar-16,,n,"

  Love this stuff! Peach Nectarine is my favorite flavor that my local grocery store no longer orders. Hope the price goes down a little bit though!

"
3417,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  The new taste is lacking the citrus bite of the original. I don't mind the color change, but find the taste too bland.

",0,4-Jun-18,,p,"

  The new taste is lacking the citrus bite of the original. I don't mind the color change, but find the taste too bland.

"
3418,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  It taste real good like a lemonade with sparkling twist. It's good for my keto diet as well as generally low carb diet.

",0,26-May-19,,p,"

  It taste real good like a lemonade with sparkling twist. It's good for my keto diet as well as generally low carb diet.

"
3419,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Love this drink.  I don't drink caffeine , but I like the fizz a soda gives.  These are very favorable.  Some might find them a bit sweet even though they have 0 calories.  I use half 7 up & half the sparkling water.

",0,11-Jun-15,,p,"

  Love this drink.  I don't drink caffeine , but I like the fizz a soda gives.  These are very favorable.  Some might find them a bit sweet even though they have 0 calories.  I use half 7 up & half the sparkling water.

"
3420,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  The best drink ever!

",0,6-Feb-18,,p,"

  The best drink ever!

"
3421,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Love it, can't get enough of it, & that's coming from an anti-water guy.

",0,5-Aug-17,,n,"

  Love it, can't get enough of it, & that's coming from an anti-water guy.

"
3422,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love this product! It is so much easier ordering it from Amazon

",0,19-Jul-20,,p,"

  Love this product! It is so much easier ordering it from Amazon

"
3423,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  It’s exactly what you ask for

",0,30-Dec-19,,p,"

  It’s exactly what you ask for

"
3424,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  This is my favorite brand. And here on Amazon it is cheaper then other stores that sell it.

",0,14-May-20,,p,"

  This is my favorite brand. And here on Amazon it is cheaper then other stores that sell it.

"
3425,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Every single bottle was flat! There was no fizz at all. Will not order from them again - clearly they are selling VERY OLD products!

",0,1-Apr-20,,p,"

  Every single bottle was flat! There was no fizz at all. Will not order from them again - clearly they are selling VERY OLD products!

"
3426,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Love this flavor!  So refreshing.

",0,14-Aug-18,,n,"

  Love this flavor!  So refreshing.

"
3427,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",2,"

  I love sparking ice spring water.  Cherry Limeade has the cherry and lime taste.  I like being able to order just one flavor.  I don't like the variety packs found in Wal-mart and Sam's. There are only a few flavors I like.

",0,4-Apr-14,,n,"

  I love sparking ice spring water.  Cherry Limeade has the cherry and lime taste.  I like being able to order just one flavor.  I don't like the variety packs found in Wal-mart and Sam's. There are only a few flavors I like.

"
3428,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  wow..great delivery soo fast.  THANK YOU SO MUCH

",0,4-Aug-20,,p,"

  wow..great delivery soo fast.  THANK YOU SO MUCH

"
3429,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  LOVE Sparkling Ice !!! Product is great and shipping was a little slow, but overall very pleased with my purchase !!!

",0,8-May-20,,n,"

  LOVE Sparkling Ice !!! Product is great and shipping was a little slow, but overall very pleased with my purchase !!!

"
3430,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Excellent price. Delivery to door etc

",0,17-May-19,,p,"

  Excellent price. Delivery to door etc

"
3431,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I love ICE drinks.  Zero calories, and they taste great.  The bubbles are small (like champagne) instead of bigger bubbles with Coke. They come in a bunch of different flavors.  I haven't tried them all but the ones I have tried get 5 stars.

",0,28-Aug-13,,p,"

  I love ICE drinks.  Zero calories, and they taste great.  The bubbles are small (like champagne) instead of bigger bubbles with Coke. They come in a bunch of different flavors.  I haven't tried them all but the ones I have tried get 5 stars.

"
3432,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  We do not like these at all.

",0,27-Sep-20,,p,"

  We do not like these at all.

"
3433,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love it

",0,16-Dec-19,,p,"

  Love it

"
3434,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  I am all for it.

",0,17-Mar-18,,n,"

  I am all for it.

"
3435,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Tastes great

",0,23-Sep-18,,p,"

  Tastes great

"
3436,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  wish I could get it in solid flavors for the same price.  I but it at Walmart and get Black Raspberry for $1.00 This is 83c but I do not care for the orange​/mango or the lemon/lime

",0,14-Jun-16,,p,"

  wish I could get it in solid flavors for the same price.  I but it at Walmart and get Black Raspberry for $1.00 This is 83c but I do not care for the orange​/mango or the lemon/lime

"
3437,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  These are my favorite ICE drinks. I can never get tired of the grapefruit!

",0,26-Apr-17,,n,"

  These are my favorite ICE drinks. I can never get tired of the grapefruit!

"
3438,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  This is my favorite drink.  Much better than pop.

",0,7-Nov-17,,p,"

  This is my favorite drink.  Much better than pop.

"
3439,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  In my top 3 fav flavors!Best Keto friendly flavored water or vodka mixer

",0,18-Jan-18,,p,"

  In my top 3 fav flavors!Best Keto friendly flavored water or vodka mixer

"
3440,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Like the Taste

",0,12-Feb-18,,p,"

  Like the Taste

"
3441,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  great

",0,9-Aug-18,,p,"

  great

"
3442,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Wife drinks a lot of this.  Great flavor.

",0,23-Apr-18,,p,"

  Wife drinks a lot of this.  Great flavor.

"
3443,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love

",0,15-Dec-18,,p,"

  Love

"
3444,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  If you like seltzer, pineapple and coconut, you will love this. TASTES SO GOOD!

",1,6-Jan-17,,p,"

  If you like seltzer, pineapple and coconut, you will love this. TASTES SO GOOD!

"
3445,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  These guys rarely if ever miss when combining flavors.  It tastes exactly like you would expect.

",0,29-Nov-17,,p,"

  These guys rarely if ever miss when combining flavors.  It tastes exactly like you would expect.

"
3446,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  This is one of my favorite drinks. Its refreshing and light. I only prefer the black cherry

",0,22-Jul-19,,p,"

  This is one of my favorite drinks. Its refreshing and light. I only prefer the black cherry

"
3447,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Cherry Limeade is the best flavor! Lemon Lime is the next best flavor, tastes just like Sprite! I completely recommend this drink.

",0,9-Feb-20,,n,"

  Cherry Limeade is the best flavor! Lemon Lime is the next best flavor, tastes just like Sprite! I completely recommend this drink.

"
3448,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I Love this stuff! I get 2 cases every month! It isn't too sweet and is refreshing. No calories, no diet flavor! A must try! Every person I have shared with loves it too. I wish it was easier to find but Amazon works for me!

",0,1-Mar-14,,p,"

  I Love this stuff! I get 2 cases every month! It isn't too sweet and is refreshing. No calories, no diet flavor! A must try! Every person I have shared with loves it too. I wish it was easier to find but Amazon works for me!

"
3449,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love the cherry limeade! will definitely be purchasing again, when i run out!

",0,19-Feb-19,,p,"

  Love the cherry limeade! will definitely be purchasing again, when i run out!

"
3450,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I'm not a water drinker and I tried Sparkling Ice like the flavors. Peach Nectarine and Black Raspberry...  I use to buy the Black Raspberry until the went up on the price no I just buy the Peach Nectarine which is really good.

",0,23-Aug-14,,p,"

  I'm not a water drinker and I tried Sparkling Ice like the flavors. Peach Nectarine and Black Raspberry...  I use to buy the Black Raspberry until the went up on the price no I just buy the Peach Nectarine which is really good.

"
3451,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  This is good but I luv the other flavors better..

",0,26-Jul-17,,p,"

  This is good but I luv the other flavors better..

"
3452,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Really dig this stuff!  It's a nice alternative to diet colas and water!  Great taste and the variety pack has several good options, including my personal favorite Mango-Orange.Very refreshing drink, great price from Amazon!

",0,1-Feb-15,,p,"

  Really dig this stuff!  It's a nice alternative to diet colas and water!  Great taste and the variety pack has several good options, including my personal favorite Mango-Orange.Very refreshing drink, great price from Amazon!

"
3453,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great

",0,20-Mar-20,,p,"

  Great

"
3454,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Tastes great.

",0,25-Jan-18,,p,"

  Tastes great.

"
3455,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Love this flavor

",0,11-Jan-18,,n,"

  Love this flavor

"
3456,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great drink and great delivery by Amazon. Thanks!

",0,7-Apr-20,,p,"

  Great drink and great delivery by Amazon. Thanks!

"
3457,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Hate water  but love these

",0,26-Aug-18,,p,"

  Hate water  but love these

"
3458,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Great drink, attrocious prices...These are by far my favorite thing to drink. They are refreshing, zero cal, mix well with other drinks ;), and most of the flavors taste really great. However, something has happened recently to the stock on Amazon, and the prices of the ones I enjoy have shot through the roof, nearly doubling from the $12 for 12 price-point that they were originally sold at. Maybe its the cost of shipping water (weight-wise, that's always made water difficult to buy unless you do so in bulk). You can still buy them at most of your local grocery markets or gas stations at around $1/bottle, but not so here on Amazon. I recommend finding them locally until the price comes back down here.

",5,24-Jun-15,,p,"

  Great drink, attrocious prices...These are by far my favorite thing to drink. They are refreshing, zero cal, mix well with other drinks ;), and most of the flavors taste really great. However, something has happened recently to the stock on Amazon, and the prices of the ones I enjoy have shot through the roof, nearly doubling from the $12 for 12 price-point that they were originally sold at. Maybe its the cost of shipping water (weight-wise, that's always made water difficult to buy unless you do so in bulk). You can still buy them at most of your local grocery markets or gas stations at around $1/bottle, but not so here on Amazon. I recommend finding them locally until the price comes back down here.

"
3459,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  DELICIOUS!! GREAT IN WARM WEATHER COMING.

",0,6-Jun-18,,p,"

  DELICIOUS!! GREAT IN WARM WEATHER COMING.

"
3460,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  This is a very pleasant tasting drink, but my concern is that it comes with the artificial sweetener Sucralose. Many studies have shown that Sucralose, a widely used sweetening agent is bad for your body. In addition, it leaves the product with an ever so slight aftertaste. The upside to Sucralose is that it's very inexpensive, thus the cost for this drink is low.If you want to spend the extra bucks on a naturally flavored carbonated drink, I highly recommend Bai5 Bubbles. It's made with Erythritol, which leaves absolutely no aftertaste and is good for you to boot.

",3,17-Dec-15,,n,"

  This is a very pleasant tasting drink, but my concern is that it comes with the artificial sweetener Sucralose. Many studies have shown that Sucralose, a widely used sweetening agent is bad for your body. In addition, it leaves the product with an ever so slight aftertaste. The upside to Sucralose is that it's very inexpensive, thus the cost for this drink is low.If you want to spend the extra bucks on a naturally flavored carbonated drink, I highly recommend Bai5 Bubbles. It's made with Erythritol, which leaves absolutely no aftertaste and is good for you to boot.

"
3461,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Wonderfully flavorful and satisfying.

",0,14-Jan-20,,p,"

  Wonderfully flavorful and satisfying.

"
3462,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  No strawberry flavor lite orange color instead of usual color

",0,29-Sep-19,,p,"

  No strawberry flavor lite orange color instead of usual color

"
3463,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Crisp with no after-taste. Less expensive at your local grocery, if you can find it. It's always out of stock at mine, probably because it has the best taste.

",0,21-Nov-15,,p,"

  Crisp with no after-taste. Less expensive at your local grocery, if you can find it. It's always out of stock at mine, probably because it has the best taste.

"
